	PC3	MCF7	A375	HA1E	HCC515	VCAP	HEPG2	HT29	A549
CPD003_PC3_6H:BRD-K54094468-003-08-7:10	1	0	0	0	0	0	0	0	0
CPD003_MCF7_6H:BRD-K54094468-003-08-7:10	0	1	0	0	0	0	0	0	0
CPC016_A375_6H:BRD-K54094468-003-05-3:10	0	0	1	0	0	0	0	0	0
CPC002_HA1E_6H:BRD-K54094468-003-05-3:10	0	0	0	1	0	0	0	0	0
CPC002_HCC515_6H:BRD-K54094468-003-05-3:10	0	0	0	0	1	0	0	0	0
CPC002_VCAP_6H:BRD-K54094468-003-05-3:10	0	0	0	0	0	1	0	0	0
CPC016_HEPG2_6H:BRD-K54094468-003-05-3:10	0	0	0	0	0	0	1	0	0
CPC016_HT29_6H:BRD-K54094468-003-05-3:10	0	0	0	0	0	0	0	1	0
CPC016_A549_6H:BRD-K54094468-003-05-3:10	0	0	0	0	0	0	0	0	1
CPD003_PC3_6H:BRD-K74501079-001-11-6:10	1	0	0	0	0	0	0	0	0
CPC009_MCF7_6H:BRD-K74501079-001-13-2:10	0	1	0	0	0	0	0	0	0
CPC009_A375_6H:BRD-K74501079-001-13-2:10	0	0	1	0	0	0	0	0	0
CPC009_HA1E_6H:BRD-K74501079-001-13-2:10	0	0	0	1	0	0	0	0	0
CPC009_HCC515_6H:BRD-K74501079-001-13-2:10	0	0	0	0	1	0	0	0	0
CPC009_VCAP_6H:BRD-K74501079-001-13-2:10	0	0	0	0	0	1	0	0	0
CPC009_HEPG2_6H:BRD-K74501079-001-13-2:10	0	0	0	0	0	0	1	0	0
CPC009_HT29_6H:BRD-K74501079-001-13-2:10	0	0	0	0	0	0	0	1	0
CPC009_A549_6H:BRD-K74501079-001-13-2:10	0	0	0	0	0	0	0	0	1
CPD003_PC3_6H:BRD-K82255054-001-11-8:10	1	0	0	0	0	0	0	0	0
CPC015_MCF7_6H:BRD-K82255054-001-08-4:10	0	1	0	0	0	0	0	0	0
CPC015_A375_6H:BRD-K82255054-001-08-4:10	0	0	1	0	0	0	0	0	0
CPC003_HA1E_6H:BRD-K82255054-001-08-4:10	0	0	0	1	0	0	0	0	0
CPC003_HCC515_6H:BRD-K82255054-001-08-4:10	0	0	0	0	1	0	0	0	0
CPC003_VCAP_6H:BRD-K82255054-001-08-4:10	0	0	0	0	0	1	0	0	0
CPC015_HEPG2_6H:BRD-K82255054-001-08-4:10	0	0	0	0	0	0	1	0	0
CPC015_HT29_6H:BRD-K82255054-001-08-4:10	0	0	0	0	0	0	0	1	0
CPC015_A549_6H:BRD-K82255054-001-08-4:10	0	0	0	0	0	0	0	0	1
CPD003_PC3_6H:BRD-M00539986-103-01-0:10	1	0	0	0	0	0	0	0	0
CPC016_MCF7_6H:BRD-M00539986-051-01-1:10	0	1	0	0	0	0	0	0	0
CPC016_A375_6H:BRD-M00539986-051-01-1:10	0	0	1	0	0	0	0	0	0
CPC002_HA1E_6H:BRD-M00539986-051-01-1:10	0	0	0	1	0	0	0	0	0
CPC002_HCC515_6H:BRD-M00539986-051-01-1:10	0	0	0	0	1	0	0	0	0
CPC002_VCAP_6H:BRD-M00539986-051-01-1:10	0	0	0	0	0	1	0	0	0
CPC016_HEPG2_6H:BRD-M00539986-051-01-1:10	0	0	0	0	0	0	1	0	0
CPC016_HT29_6H:BRD-M00539986-051-01-1:10	0	0	0	0	0	0	0	1	0
CPC016_A549_6H:BRD-M00539986-051-01-1:10	0	0	0	0	0	0	0	0	1
AML001_PC3_6H:A17	1	0	0	0	0	0	0	0	0
AML001_PC3_6H:O23	1	0	0	0	0	0	0	0	0
AML001_PC3_6H:P23	1	0	0	0	0	0	0	0	0
ASG001_PC3_6H:N13	1	0	0	0	0	0	0	0	0
ASG001_PC3_6H:P06	1	0	0	0	0	0	0	0	0
CPC001_HA1E_6H:B17	0	0	0	1	0	0	0	0	0
CPC001_HA1E_6H:E05	0	0	0	1	0	0	0	0	0
CPC001_HA1E_6H:E06	0	0	0	1	0	0	0	0	0
CPC001_HA1E_6H:I15	0	0	0	1	0	0	0	0	0
CPC001_HA1E_6H:I16	0	0	0	1	0	0	0	0	0
CPC001_HA1E_6H:J16	0	0	0	1	0	0	0	0	0
CPC001_HA1E_6H:M09	0	0	0	1	0	0	0	0	0
CPC001_HA1E_6H:N10	0	0	0	1	0	0	0	0	0
CPC001_HCC515_6H:DMSO:-666	0	0	0	0	1	0	0	0	0
CPC001_PC3_6H:A18	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:B17	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:E05	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:E06	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:F06	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:I15	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:J15	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:J16	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:M10	1	0	0	0	0	0	0	0	0
CPC001_PC3_6H:N10	1	0	0	0	0	0	0	0	0
CPC002_HA1E_6H:DMSO:-666	0	0	0	1	0	0	0	0	0
CPC002_HA1E_6H:E06	0	0	0	1	0	0	0	0	0
CPC002_HA1E_6H:F06	0	0	0	1	0	0	0	0	0
CPC002_HA1E_6H:I15	0	0	0	1	0	0	0	0	0
CPC002_HA1E_6H:J15	0	0	0	1	0	0	0	0	0
CPC002_HA1E_6H:M09	0	0	0	1	0	0	0	0	0
CPC002_HA1E_6H:N10	0	0	0	1	0	0	0	0	0
CPC002_HCC515_6H:A17	0	0	0	0	1	0	0	0	0
CPC002_HCC515_6H:B18	0	0	0	0	1	0	0	0	0
CPC002_HCC515_6H:E05	0	0	0	0	1	0	0	0	0
CPC002_HCC515_6H:F06	0	0	0	0	1	0	0	0	0
CPC002_HCC515_6H:I15	0	0	0	0	1	0	0	0	0
CPC002_HCC515_6H:J15	0	0	0	0	1	0	0	0	0
CPC002_HCC515_6H:J16	0	0	0	0	1	0	0	0	0
CPC002_HCC515_6H:M10	0	0	0	0	1	0	0	0	0
CPC002_HCC515_6H:N09	0	0	0	0	1	0	0	0	0
CPC003_HA1E_6H:B17	0	0	0	1	0	0	0	0	0
CPC003_HA1E_6H:J15	0	0	0	1	0	0	0	0	0
CPC003_HCC515_6H:A17	0	0	0	0	1	0	0	0	0
CPC003_HCC515_6H:E05	0	0	0	0	1	0	0	0	0
CPC003_HCC515_6H:F06	0	0	0	0	1	0	0	0	0
CPC003_HCC515_6H:I15	0	0	0	0	1	0	0	0	0
CPC003_HCC515_6H:N10	0	0	0	0	1	0	0	0	0
CPC003_PC3_6H:A17	1	0	0	0	0	0	0	0	0
CPC003_PC3_6H:F06	1	0	0	0	0	0	0	0	0
CPC003_PC3_6H:I15	1	0	0	0	0	0	0	0	0
CPC003_PC3_6H:N10	1	0	0	0	0	0	0	0	0
CPC004_A375_6H:E05	0	0	1	0	0	0	0	0	0
CPC004_A375_6H:F06	0	0	1	0	0	0	0	0	0
CPC004_A375_6H:I15	0	0	1	0	0	0	0	0	0
CPC004_A375_6H:M09	0	0	1	0	0	0	0	0	0
CPC004_A375_6H:M10	0	0	1	0	0	0	0	0	0
CPC004_A375_6H:N10	0	0	1	0	0	0	0	0	0
CPC004_HA1E_6H:E05	0	0	0	1	0	0	0	0	0
CPC004_HA1E_6H:F05	0	0	0	1	0	0	0	0	0
CPC004_HA1E_6H:F06	0	0	0	1	0	0	0	0	0
CPC004_HA1E_6H:I16	0	0	0	1	0	0	0	0	0
CPC004_HA1E_6H:J16	0	0	0	1	0	0	0	0	0
CPC004_HA1E_6H:M10	0	0	0	1	0	0	0	0	0
CPC004_HA1E_6H:N09	0	0	0	1	0	0	0	0	0
CPC004_HCC515_6H:A18	0	0	0	0	1	0	0	0	0
CPC004_HCC515_6H:B17	0	0	0	0	1	0	0	0	0
CPC004_HCC515_6H:F05	0	0	0	0	1	0	0	0	0
CPC004_HCC515_6H:I15	0	0	0	0	1	0	0	0	0
CPC004_HCC515_6H:J16	0	0	0	0	1	0	0	0	0
CPC004_HCC515_6H:M09	0	0	0	0	1	0	0	0	0
CPC004_HCC515_6H:N10	0	0	0	0	1	0	0	0	0
CPC004_HEPG2_6H:B17	0	0	0	0	0	0	1	0	0
CPC004_HEPG2_6H:E05	0	0	0	0	0	0	1	0	0
CPC004_HEPG2_6H:E06	0	0	0	0	0	0	1	0	0
CPC004_HEPG2_6H:F06	0	0	0	0	0	0	1	0	0
CPC004_HEPG2_6H:I15	0	0	0	0	0	0	1	0	0
CPC004_HEPG2_6H:J15	0	0	0	0	0	0	1	0	0
CPC004_HEPG2_6H:J16	0	0	0	0	0	0	1	0	0
CPC004_HEPG2_6H:M10	0	0	0	0	0	0	1	0	0
CPC004_HEPG2_6H:N10	0	0	0	0	0	0	1	0	0
CPC004_MCF7_6H:B17	0	1	0	0	0	0	0	0	0
CPC004_MCF7_6H:B18	0	1	0	0	0	0	0	0	0
CPC004_MCF7_6H:E06	0	1	0	0	0	0	0	0	0
CPC004_MCF7_6H:F06	0	1	0	0	0	0	0	0	0
CPC004_MCF7_6H:I16	0	1	0	0	0	0	0	0	0
CPC004_MCF7_6H:J15	0	1	0	0	0	0	0	0	0
CPC004_MCF7_6H:M09	0	1	0	0	0	0	0	0	0
CPC004_MCF7_6H:N09	0	1	0	0	0	0	0	0	0
CPC004_PC3_6H:A18	1	0	0	0	0	0	0	0	0
CPC004_PC3_6H:E05	1	0	0	0	0	0	0	0	0
CPC004_PC3_6H:I15	1	0	0	0	0	0	0	0	0
CPC004_PC3_6H:J15	1	0	0	0	0	0	0	0	0
CPC004_VCAP_6H:A18	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:B17	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:E05	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:E06	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:I15	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:I16	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:J16	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:M09	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:N09	0	0	0	0	0	1	0	0	0
CPC004_VCAP_6H:N10	0	0	0	0	0	1	0	0	0
CPC005_A375_6H:A18	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:B17	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:E05	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:E06	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:I15	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:I16	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:J16	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:M09	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:N09	0	0	1	0	0	0	0	0	0
CPC005_A375_6H:N10	0	0	1	0	0	0	0	0	0
CPC005_PC3_6H:A18	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:B17	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:E05	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:E06	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:F06	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:I15	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:J15	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:J16	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:M10	1	0	0	0	0	0	0	0	0
CPC005_PC3_6H:N09	1	0	0	0	0	0	0	0	0
CPC006_A375_6H:F06	0	0	1	0	0	0	0	0	0
CPC006_A375_6H:I16	0	0	1	0	0	0	0	0	0
CPC006_A549_6H:A17	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:A18	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:B18	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:E05	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:F05	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:F06	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:I16	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:J15	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:M09	0	0	0	0	0	0	0	0	1
CPC006_A549_6H:M10	0	0	0	0	0	0	0	0	1
CPC006_HA1E_6H:A18	0	0	0	1	0	0	0	0	0
CPC006_HA1E_6H:B17	0	0	0	1	0	0	0	0	0
CPC006_HA1E_6H:E05	0	0	0	1	0	0	0	0	0
CPC006_HA1E_6H:E06	0	0	0	1	0	0	0	0	0
CPC006_HA1E_6H:F06	0	0	0	1	0	0	0	0	0
CPC006_HA1E_6H:I16	0	0	0	1	0	0	0	0	0
CPC006_HA1E_6H:M09	0	0	0	1	0	0	0	0	0
CPC006_HA1E_6H:M10	0	0	0	1	0	0	0	0	0
CPC006_HCC515_6H:A17	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:B17	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:E05	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:E06	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:F06	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:I15	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:J15	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:M09	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:N09	0	0	0	0	1	0	0	0	0
CPC006_HCC515_6H:N10	0	0	0	0	1	0	0	0	0
CPC006_HEPG2_6H:B17	0	0	0	0	0	0	1	0	0
CPC006_HEPG2_6H:E05	0	0	0	0	0	0	1	0	0
CPC006_HEPG2_6H:F05	0	0	0	0	0	0	1	0	0
CPC006_HEPG2_6H:F06	0	0	0	0	0	0	1	0	0
CPC006_HEPG2_6H:J16	0	0	0	0	0	0	1	0	0
CPC006_HEPG2_6H:M10	0	0	0	0	0	0	1	0	0
CPC006_HT29_6H:A18	0	0	0	0	0	0	0	1	0
CPC006_HT29_6H:B17	0	0	0	0	0	0	0	1	0
CPC006_HT29_6H:F06	0	0	0	0	0	0	0	1	0
CPC006_HT29_6H:J16	0	0	0	0	0	0	0	1	0
CPC006_HT29_6H:N09	0	0	0	0	0	0	0	1	0
CPC006_MCF7_6H:A17	0	1	0	0	0	0	0	0	0
CPC006_MCF7_6H:A18	0	1	0	0	0	0	0	0	0
CPC006_MCF7_6H:B18	0	1	0	0	0	0	0	0	0
CPC006_MCF7_6H:E05	0	1	0	0	0	0	0	0	0
CPC006_MCF7_6H:F05	0	1	0	0	0	0	0	0	0
CPC006_MCF7_6H:F06	0	1	0	0	0	0	0	0	0
CPC006_MCF7_6H:M09	0	1	0	0	0	0	0	0	0
CPC006_PC3_6H:A17	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:B18	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:E05	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:F05	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:F06	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:I16	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:J15	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:M09	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:M10	1	0	0	0	0	0	0	0	0
CPC006_PC3_6H:N10	1	0	0	0	0	0	0	0	0
CPC006_VCAP_6H:B18	0	0	0	0	0	1	0	0	0
CPC006_VCAP_6H:E05	0	0	0	0	0	1	0	0	0
CPC006_VCAP_6H:F05	0	0	0	0	0	1	0	0	0
CPC006_VCAP_6H:F06	0	0	0	0	0	1	0	0	0
CPC006_VCAP_6H:I16	0	0	0	0	0	1	0	0	0
CPC006_VCAP_6H:J15	0	0	0	0	0	1	0	0	0
CPC006_VCAP_6H:M09	0	0	0	0	0	1	0	0	0
CPC006_VCAP_6H:M10	0	0	0	0	0	1	0	0	0
CPC006_VCAP_6H:N10	0	0	0	0	0	1	0	0	0
CPC008_HEPG2_6H:A18	0	0	0	0	0	0	1	0	0
CPC008_HEPG2_6H:B18	0	0	0	0	0	0	1	0	0
CPC008_HEPG2_6H:E06	0	0	0	0	0	0	1	0	0
CPC008_HEPG2_6H:F05	0	0	0	0	0	0	1	0	0
CPC008_HEPG2_6H:I15	0	0	0	0	0	0	1	0	0
CPC008_HEPG2_6H:J15	0	0	0	0	0	0	1	0	0
CPC008_HEPG2_6H:M10	0	0	0	0	0	0	1	0	0
CPC008_HEPG2_6H:N10	0	0	0	0	0	0	1	0	0
CPC008_MCF7_6H:B18	0	1	0	0	0	0	0	0	0
CPC008_MCF7_6H:F06	0	1	0	0	0	0	0	0	0
CPC008_MCF7_6H:M09	0	1	0	0	0	0	0	0	0
CPC008_MCF7_6H:M10	0	1	0	0	0	0	0	0	0
CPC009_A375_6H:A18	0	0	1	0	0	0	0	0	0
CPC009_A375_6H:B18	0	0	1	0	0	0	0	0	0
CPC009_A375_6H:E06	0	0	1	0	0	0	0	0	0
CPC009_A375_6H:F05	0	0	1	0	0	0	0	0	0
CPC009_A375_6H:I16	0	0	1	0	0	0	0	0	0
CPC009_A375_6H:M09	0	0	1	0	0	0	0	0	0
CPC009_A549_6H:B18	0	0	0	0	0	0	0	0	1
CPC009_A549_6H:F06	0	0	0	0	0	0	0	0	1
CPC009_A549_6H:I16	0	0	0	0	0	0	0	0	1
CPC009_A549_6H:J15	0	0	0	0	0	0	0	0	1
CPC009_A549_6H:M09	0	0	0	0	0	0	0	0	1
CPC009_A549_6H:M10	0	0	0	0	0	0	0	0	1
CPC009_HA1E_6H:A17	0	0	0	1	0	0	0	0	0
CPC009_HA1E_6H:B17	0	0	0	1	0	0	0	0	0
CPC009_HA1E_6H:E05	0	0	0	1	0	0	0	0	0
CPC009_HA1E_6H:E06	0	0	0	1	0	0	0	0	0
CPC009_HA1E_6H:F06	0	0	0	1	0	0	0	0	0
CPC009_HA1E_6H:I15	0	0	0	1	0	0	0	0	0
CPC009_HA1E_6H:J16	0	0	0	1	0	0	0	0	0
CPC009_HA1E_6H:M10	0	0	0	1	0	0	0	0	0
CPC009_HCC515_6H:A17	0	0	0	0	1	0	0	0	0
CPC009_HCC515_6H:A18	0	0	0	0	1	0	0	0	0
CPC009_HCC515_6H:B18	0	0	0	0	1	0	0	0	0
CPC009_HCC515_6H:E05	0	0	0	0	1	0	0	0	0
CPC009_HCC515_6H:I15	0	0	0	0	1	0	0	0	0
CPC009_HCC515_6H:I16	0	0	0	0	1	0	0	0	0
CPC009_HCC515_6H:J16	0	0	0	0	1	0	0	0	0
CPC009_HCC515_6H:M09	0	0	0	0	1	0	0	0	0
CPC009_HCC515_6H:N10	0	0	0	0	1	0	0	0	0
CPC009_HEPG2_6H:A18	0	0	0	0	0	0	1	0	0
CPC009_HEPG2_6H:B18	0	0	0	0	0	0	1	0	0
CPC009_HEPG2_6H:E05	0	0	0	0	0	0	1	0	0
CPC009_HEPG2_6H:F05	0	0	0	0	0	0	1	0	0
CPC009_HEPG2_6H:F06	0	0	0	0	0	0	1	0	0
CPC009_HEPG2_6H:I16	0	0	0	0	0	0	1	0	0
CPC009_HEPG2_6H:J15	0	0	0	0	0	0	1	0	0
CPC009_HEPG2_6H:M10	0	0	0	0	0	0	1	0	0
CPC009_MCF7_6H:A17	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:B17	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:B18	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:E06	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:F05	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:I15	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:I16	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:J16	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:M09	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:N09	0	1	0	0	0	0	0	0	0
CPC009_MCF7_6H:N10	0	1	0	0	0	0	0	0	0
CPC009_PC3_6H:B18	1	0	0	0	0	0	0	0	0
CPC009_PC3_6H:E05	1	0	0	0	0	0	0	0	0
CPC009_PC3_6H:F05	1	0	0	0	0	0	0	0	0
CPC009_PC3_6H:F06	1	0	0	0	0	0	0	0	0
CPC009_VCAP_6H:A17	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:A18	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:B18	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:E05	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:F05	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:F06	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:I16	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:J15	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:M09	0	0	0	0	0	1	0	0	0
CPC009_VCAP_6H:M10	0	0	0	0	0	1	0	0	0
CPC011_A549_6H:DMSO:-666	0	0	0	0	0	0	0	0	1
CPC012_A375_6H:A17	0	0	1	0	0	0	0	0	0
CPC012_A375_6H:B18	0	0	1	0	0	0	0	0	0
CPC012_A375_6H:E05	0	0	1	0	0	0	0	0	0
CPC012_A375_6H:I15	0	0	1	0	0	0	0	0	0
CPC012_A375_6H:I16	0	0	1	0	0	0	0	0	0
CPC012_A375_6H:J16	0	0	1	0	0	0	0	0	0
CPC012_A375_6H:M10	0	0	1	0	0	0	0	0	0
CPC012_A549_6H:B17	0	0	0	0	0	0	0	0	1
CPC012_A549_6H:E05	0	0	0	0	0	0	0	0	1
CPC012_A549_6H:I15	0	0	0	0	0	0	0	0	1
CPC012_A549_6H:I16	0	0	0	0	0	0	0	0	1
CPC012_A549_6H:J16	0	0	0	0	0	0	0	0	1
CPC012_A549_6H:M09	0	0	0	0	0	0	0	0	1
CPC012_HA1E_6H:A17	0	0	0	1	0	0	0	0	0
CPC012_HA1E_6H:B18	0	0	0	1	0	0	0	0	0
CPC012_HA1E_6H:F06	0	0	0	1	0	0	0	0	0
CPC012_HA1E_6H:I15	0	0	0	1	0	0	0	0	0
CPC012_HA1E_6H:J16	0	0	0	1	0	0	0	0	0
CPC012_HA1E_6H:M09	0	0	0	1	0	0	0	0	0
CPC012_HCC515_6H:E05	0	0	0	0	1	0	0	0	0
CPC012_HCC515_6H:E06	0	0	0	0	1	0	0	0	0
CPC012_HCC515_6H:I15	0	0	0	0	1	0	0	0	0
CPC012_HCC515_6H:I16	0	0	0	0	1	0	0	0	0
CPC012_HCC515_6H:J16	0	0	0	0	1	0	0	0	0
CPC012_HCC515_6H:M09	0	0	0	0	1	0	0	0	0
CPC012_HCC515_6H:N09	0	0	0	0	1	0	0	0	0
CPC012_HCC515_6H:N10	0	0	0	0	1	0	0	0	0
CPC012_HT29_6H:F05	0	0	0	0	0	0	0	1	0
CPC012_HT29_6H:I15	0	0	0	0	0	0	0	1	0
CPC012_HT29_6H:J16	0	0	0	0	0	0	0	1	0
CPC012_HT29_6H:M09	0	0	0	0	0	0	0	1	0
CPC012_MCF7_6H:A18	0	1	0	0	0	0	0	0	0
CPC012_MCF7_6H:B17	0	1	0	0	0	0	0	0	0
CPC012_MCF7_6H:E05	0	1	0	0	0	0	0	0	0
CPC012_MCF7_6H:E06	0	1	0	0	0	0	0	0	0
CPC012_MCF7_6H:F06	0	1	0	0	0	0	0	0	0
CPC012_MCF7_6H:I15	0	1	0	0	0	0	0	0	0
CPC012_MCF7_6H:J16	0	1	0	0	0	0	0	0	0
CPC012_MCF7_6H:M09	0	1	0	0	0	0	0	0	0
CPC012_MCF7_6H:N10	0	1	0	0	0	0	0	0	0
CPC012_PC3_6H:A17	1	0	0	0	0	0	0	0	0
CPC012_PC3_6H:E05	1	0	0	0	0	0	0	0	0
CPC012_PC3_6H:F05	1	0	0	0	0	0	0	0	0
CPC012_PC3_6H:N09	1	0	0	0	0	0	0	0	0
CPC013_A375_6H:A17	0	0	1	0	0	0	0	0	0
CPC013_A375_6H:B18	0	0	1	0	0	0	0	0	0
CPC013_A375_6H:I15	0	0	1	0	0	0	0	0	0
CPC013_A375_6H:J16	0	0	1	0	0	0	0	0	0
CPC013_A375_6H:M10	0	0	1	0	0	0	0	0	0
CPC013_A375_6H:N10	0	0	1	0	0	0	0	0	0
CPC013_MCF7_6H:A17	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:B17	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:B18	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:F05	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:F06	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:I16	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:J15	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:M09	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:M10	0	1	0	0	0	0	0	0	0
CPC013_MCF7_6H:N10	0	1	0	0	0	0	0	0	0
CPC014_HA1E_6H:A18	0	0	0	1	0	0	0	0	0
CPC014_HA1E_6H:F05	0	0	0	1	0	0	0	0	0
CPC014_HA1E_6H:F06	0	0	0	1	0	0	0	0	0
CPC014_HA1E_6H:J15	0	0	0	1	0	0	0	0	0
CPC014_HA1E_6H:J16	0	0	0	1	0	0	0	0	0
CPC014_HA1E_6H:M10	0	0	0	1	0	0	0	0	0
CPC014_HA1E_6H:N10	0	0	0	1	0	0	0	0	0
CPC014_HEPG2_6H:B17	0	0	0	0	0	0	1	0	0
CPC014_HEPG2_6H:B18	0	0	0	0	0	0	1	0	0
CPC014_HEPG2_6H:F06	0	0	0	0	0	0	1	0	0
CPC014_HEPG2_6H:I16	0	0	0	0	0	0	1	0	0
CPC015_A375_6H:A17	0	0	1	0	0	0	0	0	0
CPC015_A375_6H:A18	0	0	1	0	0	0	0	0	0
CPC015_A375_6H:E05	0	0	1	0	0	0	0	0	0
CPC015_A375_6H:E06	0	0	1	0	0	0	0	0	0
CPC015_A375_6H:F06	0	0	1	0	0	0	0	0	0
CPC015_A375_6H:I16	0	0	1	0	0	0	0	0	0
CPC015_A375_6H:J16	0	0	1	0	0	0	0	0	0
CPC015_HT29_6H:B17	0	0	0	0	0	0	0	1	0
CPC016_A375_6H:A17	0	0	1	0	0	0	0	0	0
CPC016_A375_6H:A18	0	0	1	0	0	0	0	0	0
CPC016_A375_6H:B18	0	0	1	0	0	0	0	0	0
CPC016_A375_6H:E05	0	0	1	0	0	0	0	0	0
CPC016_A375_6H:I15	0	0	1	0	0	0	0	0	0
CPC016_A375_6H:J15	0	0	1	0	0	0	0	0	0
CPC016_A375_6H:M09	0	0	1	0	0	0	0	0	0
CPC016_A375_6H:M10	0	0	1	0	0	0	0	0	0
CPC016_A549_6H:I15	0	0	0	0	0	0	0	0	1
CPC016_A549_6H:I16	0	0	0	0	0	0	0	0	1
CPC016_A549_6H:M09	0	0	0	0	0	0	0	0	1
CPC016_HEPG2_6H:B17	0	0	0	0	0	0	1	0	0
CPC016_HEPG2_6H:F05	0	0	0	0	0	0	1	0	0
CPC016_HEPG2_6H:I15	0	0	0	0	0	0	1	0	0
CPC016_HEPG2_6H:J15	0	0	0	0	0	0	1	0	0
CPC016_HEPG2_6H:M09	0	0	0	0	0	0	1	0	0
CPC016_HT29_6H:A18	0	0	0	0	0	0	0	1	0
CPC016_HT29_6H:E05	0	0	0	0	0	0	0	1	0
CPC016_HT29_6H:I15	0	0	0	0	0	0	0	1	0
CPC016_HT29_6H:J16	0	0	0	0	0	0	0	1	0
CPC016_MCF7_6H:A18	0	1	0	0	0	0	0	0	0
CPC016_MCF7_6H:B17	0	1	0	0	0	0	0	0	0
